FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
AMNH_103231.00000040,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,5,
AMNH_103231.00000041,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,1,
AMNH_103231.00000042,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,2,
AMNH_103231.00000043,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,3,
AMNH_103231.00000044,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,4,
AMNH_103231.00000045,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,5,
AMNH_103231.00000046,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,1,
AMNH_103231.00000047,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,2,
AMNH_103231.00000048,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,3,
AMNH_103231.00000049,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,4,
AMNH_103231.00000050,AMNH,birds skins,103231,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,5,
AMNH_103233.00000001,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,1,
AMNH_103233.00000002,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,2,
AMNH_103233.00000003,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,3,
AMNH_103233.00000004,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,4,
AMNH_103233.00000005,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,5,
AMNH_103233.00000006,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,1,
AMNH_103233.00000007,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,2,
AMNH_103233.00000008,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,3,
AMNH_103233.00000009,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,4,
AMNH_103233.00000010,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,5,
AMNH_103233.00000011,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,1,
AMNH_103233.00000012,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,2,
AMNH_103233.00000013,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,3,
AMNH_103233.00000014,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,4,
AMNH_103233.00000015,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,5,
AMNH_103233.00000016,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,1,
AMNH_103233.00000017,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,2,
AMNH_103233.00000018,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,3,
AMNH_103233.00000019,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,4,
AMNH_103233.00000020,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,5,
AMNH_103233.00000021,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,1,
AMNH_103233.00000022,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,2,
AMNH_103233.00000023,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,3,
AMNH_103233.00000024,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,4,
AMNH_103233.00000025,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,5,
AMNH_103233.00000026,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,1,
AMNH_103233.00000027,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,2,
AMNH_103233.00000028,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,3,
AMNH_103233.00000029,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,4,
AMNH_103233.00000030,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,5,
AMNH_103233.00000031,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,1,
AMNH_103233.00000032,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,2,
AMNH_103233.00000033,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,3,
AMNH_103233.00000034,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,4,
AMNH_103233.00000035,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,5,
AMNH_103233.00000036,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,1,
AMNH_103233.00000037,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,2,
AMNH_103233.00000038,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,3,
AMNH_103233.00000039,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,4,
AMNH_103233.00000040,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,5,
AMNH_103233.00000041,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,1,
AMNH_103233.00000042,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,2,
AMNH_103233.00000043,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,3,
AMNH_103233.00000044,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,4,
AMNH_103233.00000045,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,5,
AMNH_103233.00000046,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,1,
AMNH_103233.00000047,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,2,
AMNH_103233.00000048,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,3,
AMNH_103233.00000049,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,4,
AMNH_103233.00000050,AMNH,birds skins,103233,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,5,
AMNH_103234.00000001,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,1,
AMNH_103234.00000002,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,2,
AMNH_103234.00000003,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,3,
AMNH_103234.00000004,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,4,
AMNH_103234.00000005,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,throat,0,0,0,0,5,
AMNH_103234.00000006,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,1,
AMNH_103234.00000007,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,2,
AMNH_103234.00000008,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,3,
AMNH_103234.00000009,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,4,
AMNH_103234.00000010,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,breast,0,0,0,0,5,
AMNH_103234.00000011,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,1,
AMNH_103234.00000012,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,2,
AMNH_103234.00000013,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,3,
AMNH_103234.00000014,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,4,
AMNH_103234.00000015,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,belly,0,0,0,0,5,
AMNH_103234.00000016,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,1,
AMNH_103234.00000017,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,2,
AMNH_103234.00000018,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,3,
AMNH_103234.00000019,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,4,
AMNH_103234.00000020,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,upper tail coverts,0,0,0,0,5,
AMNH_103234.00000021,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,1,
AMNH_103234.00000022,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,2,
AMNH_103234.00000023,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,3,
AMNH_103234.00000024,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,4,
AMNH_103234.00000025,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,forehead,0,0,0,0,5,
AMNH_103234.00000026,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,1,
AMNH_103234.00000027,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,2,
AMNH_103234.00000028,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,3,
AMNH_103234.00000029,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,4,
AMNH_103234.00000030,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,crown,0,0,0,0,5,
AMNH_103234.00000031,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,1,
AMNH_103234.00000032,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,2,
AMNH_103234.00000033,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,3,
AMNH_103234.00000034,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,4,
AMNH_103234.00000035,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,back,0,0,0,0,5,
AMNH_103234.00000036,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,1,
AMNH_103234.00000037,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,2,
AMNH_103234.00000038,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,3,
AMNH_103234.00000039,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,4,
AMNH_103234.00000040,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,lore,0,0,0,0,5,
AMNH_103234.00000041,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,1,
AMNH_103234.00000042,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,2,
AMNH_103234.00000043,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,3,
AMNH_103234.00000044,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,4,
AMNH_103234.00000045,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,cheek,0,0,0,0,5,
AMNH_103234.00000046,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,1,
AMNH_103234.00000047,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,2,
AMNH_103234.00000048,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,3,
AMNH_103234.00000049,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,4,
AMNH_103234.00000050,AMNH,birds skins,103234,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Female,Adult,Nicaragua,Muy Muy,,,,,,,flank,0,0,0,0,5,
AMNH_103498.00000001,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,throat,0,0,0,0,1,
AMNH_103498.00000002,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,throat,0,0,0,0,2,
AMNH_103498.00000003,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,throat,0,0,0,0,3,
AMNH_103498.00000004,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,throat,0,0,0,0,4,
AMNH_103498.00000005,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,throat,0,0,0,0,5,
AMNH_103498.00000006,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,breast,0,0,0,0,1,
AMNH_103498.00000007,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,breast,0,0,0,0,2,
AMNH_103498.00000008,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,breast,0,0,0,0,3,
AMNH_103498.00000009,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,breast,0,0,0,0,4,
AMNH_103498.00000010,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,breast,0,0,0,0,5,
AMNH_103498.00000011,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,belly,0,0,0,0,1,
AMNH_103498.00000012,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,belly,0,0,0,0,2,
AMNH_103498.00000013,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,belly,0,0,0,0,3,
AMNH_103498.00000014,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,belly,0,0,0,0,4,
AMNH_103498.00000015,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,belly,0,0,0,0,5,
AMNH_103498.00000016,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,upper tail coverts,0,0,0,0,1,
AMNH_103498.00000017,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,upper tail coverts,0,0,0,0,2,
AMNH_103498.00000018,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,upper tail coverts,0,0,0,0,3,
AMNH_103498.00000019,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,upper tail coverts,0,0,0,0,4,
AMNH_103498.00000020,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,upper tail coverts,0,0,0,0,5,
AMNH_103498.00000021,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,forehead,0,0,0,0,1,
AMNH_103498.00000022,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,forehead,0,0,0,0,2,
AMNH_103498.00000023,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,forehead,0,0,0,0,3,
AMNH_103498.00000024,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,forehead,0,0,0,0,4,
AMNH_103498.00000025,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,forehead,0,0,0,0,5,
AMNH_103498.00000026,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,crown,0,0,0,0,1,
AMNH_103498.00000027,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,crown,0,0,0,0,2,
AMNH_103498.00000028,AMNH,birds skins,103498,Aves,Passeriformes,Passerellidae,Melozone,leucotis,nigrior,Male,Adult,Nicaragua,Quilali,,,,,,,crown,0,0,0,0,3,
